Question,Equation,Question2,Equation2,Numbers,Names,Answer,comment
"name0이는 number0자리 수와 number1자리 수의 뺄셈을 하려 합니다. name1이는 number2자리 수의 number3자리 숫자 number4를 number5으로 잘못 보았고, number6자리 수의 number7자리 숫자와 number8자리 숫자를 바꾸어 number9라고 잘못 보았습니다. name2이가 구한 차는 number10 일 때, 바르게 계산한 결과를 구하시오.",3956 - 23,"name0이는 number0자리 수와 number1자리 수의 뺄셈을 하려 합니다. name1이는 number2자리 수의 number3자리 숫자 number4를 number5으로 잘못 보았고, number6자리 수의 number7자리 숫자와 number8자리 숫자를 바꾸어 number9라고 잘못 보았습니다. name2이가 구한 차는 number10 일 때, 바르게 계산한 결과를 구하시오.",3956 - 23,4 2 4 10 5 0 2 10 1 32 3874 ,남준 ,3979,1 (00 자리 수)
"name0이는 number0자리 수와 number1자리 수의 뺄셈을 하려 합니다. name1이는 number2자리 수의 number3자리 숫자 number4를 number5으로 잘못 보았고, number6자리 수의 number7자리 숫자와 number8자리 숫자를 바꾸어 number9라고 잘못 보았습니다. name2이가 구한 차는 number10 일 때, 바르게 계산한 결과를 구하시오.",713 - 16,"name0이는 number0자리 수와 number1자리 수의 뺄셈을 하려 합니다. name1이는 number2자리 수의 number3자리 숫자 number4를 number5으로 잘못 보았고, number6자리 수의 number7자리 숫자와 number8자리 숫자를 바꾸어 number9라고 잘못 보았습니다. name2이가 구한 차는 number10 일 때, 바르게 계산한 결과를 구하시오.",713 - 16,3 2 3 10 1 9 2 10 1 61 732 ,유정 ,729,1 (00 자리 수)
어떤 수에서 number0을 뺐더니 number1가 되었습니다. 어떤 수에서 number2를 빼면 얼마가 되는지 구하시오.,number0 + number1 - number2,어떤 수에서 number0을 뺐더니 number1가 되었습니다. 어떤 수에서 number2를 빼면 얼마가 되는지 구하시오.,number0 + number1 - number2,9 64 66 ,,7,0
number0에 어떤 수를 곱해야 할 것을 잘못하여 number1에 어떤 수를 곱했더니 number2이 되었습니다. 바르게 계산하면 얼마인지 구하시오.,number2 / number1 * number0,number0에 어떤 수를 곱해야 할 것을 잘못하여 number1에 어떤 수를 곱했더니 number2이 되었습니다. 바르게 계산하면 얼마인지 구하시오.,number2 / number1 * number0,13 99 594 ,,78,0
name0이는 마트에서 오전에 산 name1 number0개와 오후에 산 name2 number1개를 봉지 number2장에 똑같이 나누어 담으려고 합니다. 한 봉지에 name3을 몇 개씩 담아야 number3요?,( number0 + number1 ) / number2,name0이는 마트에서 오전에 산 name1 number0개와 오후에 산 name2 number1개를 봉지 number2장에 똑같이 나누어 담으려고 합니다. 한 봉지에 name3을 몇 개씩 담아야 number3요?,( number0 + number1 ) / number2,225 240 5 1 ,남준 김밥 ,93,0
number0명이 연필 number1 타를 똑같이 나누어 가졌습니다. number2명이 가진 연필은 몇 자루인가요?,( number1 * 12 ) / number0,number0명이 연필 number1 타를 똑같이 나누어 가졌습니다. number2명이 가진 연필은 몇 자루인가요?,( number1 * 12 ) / number0,4 3 1 ,,9,1 (타 = 12자루)
number0명이 색연필 number1 타를 똑같이 나누어 가졌습니다. number2명이 가진 색연필은 몇 자루인가요?,( number1 * 12 ) / number0,number0명이 색연필 number1 타를 똑같이 나누어 가졌습니다. number2명이 가진 색연필은 몇 자루인가요?,( number1 * 12 ) / number0,8 4 1 ,,6,1 (타 = 12자루)
"number0, number1, number2, number3, number4과 같은 규칙으로 수를 name0number5하고 있습니다. number6번째 수를 구하시오.","sum( [ 2 * i + 1 for i in range( 1 , number6 - 1 ) ] ) * ( number1 - number0 ) + number1","number0, number1, number2, number3, number4과 같은 규칙으로 수를 name0number5하고 있습니다. number6번째 수를 구하시오.","sum( [ 2 * i + 1 for i in range( 1 , number6 - 1 ) ] ) * ( number1 - number0 ) + number1",5 15 45 95 165 10 10 ,배 배 ,815,"1 (2*i다음에 나오는 +1, for range 10-1에서 -1 상수)"
"자연수 name0number0 number1, number2, number3, number4 의 규칙에 따라 number5 다음에 오는 수를 예측하시오.",number5 + ( number2 - number1 ),"자연수 name0number0 number1, number2, number3, number4 의 규칙에 따라 number5 다음에 오는 수를 예측하시오.",number5 + ( number2 - number1 ),10 35 67 99 131 131 ,배 배 ,163,1 등차수열로 간주
name0이는 number0일에 한 번 호박을 사러 마트에 간다고 한다. name1에 마트를 다녀왔다고 한다면 다음으로 마트에 갈 때는 name2슨 요일인지 구하시오.,"[ '월요일' , '화요일' , '수요일' , '목요일' , '금요일' , 'name1' , '일요일' ] [ ( number0 + 5 ) % 7 ]",name0이는 number0일에 한 번 호박을 사러 마트에 간다고 한다. name1에 마트를 다녀왔다고 한다면 다음으로 마트에 갈 때는 name2슨 요일인지 구하시오.,"[ '월요일' , '화요일' , '수요일' , '목요일' , '금요일' , 'name1' , '일요일' ] [ ( number0 + 5 ) % 7 ]",13 ,태형 토요일 무 ,금요일,0
"name0, name1, name2, name3에게 name4 색종이 number0장을 차례로 한 장씩 나누어준다고 할 때 마지막 색종이를 받는 사람은 누구인가?","[ 'name0' , 'name3' , 'name1' , 'name2' ] [ number0 % 4 - 1 ]","name0, name1, name2, name3에게 name4 색종이 number0장을 차례로 한 장씩 나누어준다고 할 때 마지막 색종이를 받는 사람은 누구인가?","[ 'name0' , 'name3' , 'name1' , 'name2' ] [ number0 % 4 - 1 ]",11 ,민영 유정 석진 은지 초록색 ,유정,1 (-1 상수)
"name0로 number0km, name1로 number1km를 번갈아 이용하여 총 number2km의 거리를 이동하려고 한다. 목적지에 도착했을 때 탑승하고 있는 이동수단은 name2엇인가?",'name1' if number0 >= number2 % ( number0 + number1 ) else 'name2',"name0로 number0km, name1로 number1km를 번갈아 이용하여 총 number2km의 거리를 이동하려고 한다. 목적지에 도착했을 때 탑승하고 있는 이동수단은 name2엇인가?",'name1' if number0 >= number2 % ( number0 + number1 ) else 'name2',31 48 415 ,무 오토바이 자전거 ,오토바이,0
"number0, number1, number2, number3, number4, number5, number6, number7 와 같은 수number8이 반복된다고 할 때 number9번째 수는 name0엇인가?","[ number0 , number1 , number2 , number3 , number4 , number5 , number6 , number7 ] [ number9 % 8 - 1 ]","number0, number1, number2, number3, number4, number5, number6, number7 와 같은 수number8이 반복된다고 할 때 number9번째 수는 name0엇인가?","[ number0 , number1 , number2 , number3 , number4 , number5 , number6 , number7 ] [ number9 % 8 - 1 ]",47 27 43 12 34 37 40 38 10 46 ,무 ,37,1 (-1 상수)
"name0이가 name1화단에 백합 number0송이, name2화단에 할미꽃 number1송이를 심었고 name3이가 name4화단에 카네이션 number2송이, name5화단에 해바라기 number3송이를 심었다. 어느 화단에 꽃이 더 많은가?",'name2' if ( number2 + number2 ) > ( number1 + number3 ) else 'name3',"name0이가 name1화단에 백합 number0송이, name2화단에 할미꽃 number1송이를 심었고 name3이가 name4화단에 카네이션 number2송이, name5화단에 해바라기 number3송이를 심었다. 어느 화단에 꽃이 더 많은가?",'name2' if ( number2 + number2 ) > ( number1 + number3 ) else 'name3',3 49 3 4 ,남준 호석 G M ,M,0
name0관에 name1이 number0개 name2이 number1개 name3이 number2개 있습니다. 어떤 공이 가장 많습니까?,"'name0' if max( number0 , number1 , number2 ) == number0 else 'name2' if max ( number0 , number1 , number2 ) == number1 else 'name1'",name0관에 name1이 number0개 name2이 number1개 name3이 number2개 있습니다. 어떤 공이 가장 많습니까?,"'name0' if max( number0 , number1 , number2 ) == number0 else 'name2' if max ( number0 , number1 , number2 ) == number1 else 'name1'",30 43 29 ,배구공 테니스공 야구공 배 체육 배 ,야구공,0
개구리는 number0m를 이동하였고 고라니는 number1m를 이동하였다 어느 동물이 더 많이 이동하였는가?,'개구리' if number0 > number1 else '고라니',개구리는 number0m를 이동하였고 고라니는 number1m를 이동하였다 어느 동물이 더 많이 이동하였는가?,'개구리' if number0 > number1 else '고라니',3 25 ,,고라니,0
"number0개의 수 number1, number2, number3이 있습니다. 이 중 number4보다 큰 수는 몇 개입니까?","number0 - sorted( [ number1 , number4 , number3 ] ).index( number4 ) - 1","number0개의 수 number1, number2, number3이 있습니다. 이 중 number4보다 큰 수는 몇 개입니까?","number0 - sorted( [ number1 , number4 , number3 ] ).index( number4 ) - 1",3 84.57 79.27 87.94 79.27 ,,2,-1상수
"number0개의 정수와 소수의 name0number1 number2, number3, number4, number5이 있습니다. 이 name1number6에서 number7보다 큰 수는 몇 개입니까?","number0 - sorted( [ number2 , number3 , number4 , number7 ] ).index( number7 ) - 1","number0개의 정수와 소수의 name0number1 number2, number3, number4, number5이 있습니다. 이 name1number6에서 number7보다 큰 수는 몇 개입니까?","number0 - sorted( [ number2 , number3 , number4 , number7 ] ).index( number7 ) - 1",4 10 83.28 46 24.77 18 10 18 ,배 배 ,3,-1상수
"가장 큰 수의 기호를 써보세요 name0 = number0, name1 = number1, name2 = number2","[ '(name0)' , '(name1)' , '(name2)' ] [ [ number0 , number1 , number2 ].index( max( [ number0 , number1 , number2 ] ) ) ]","가장 큰 수의 기호를 써보세요 name0 = number0, name1 = number1, name2 = number2","[ '(name0)' , '(name1)' , '(name2)' ] [ [ number0 , number1 , number2 ].index( max( [ number0 , number1 , number2 ] ) ) ]",9367807644 353458423791 12912755494 ,(가) (나) (다) ,(나),0
"지진 피해를 입은 사람들을 돕기 위해 name0은 number0,number1,number2,number3,number4원을 name1은 number5,number6,number7,number8,number9원을 기부하였습니다. name2과 name3 중 어느 곳이 더 많이 기부하였나요?",'name0' if 2984230022452 > 70583261043061 else 'name1',"지진 피해를 입은 사람들을 돕기 위해 name0은 number0,number1,number2,number3,number4원을 name1은 number5,number6,number7,number8,number9원을 기부하였습니다. name2과 name3 중 어느 곳이 더 많이 기부하였나요?",'name0' if 2984230022452 > 70583261043061 else 'name1',2 984 230 022 452 70 583 261 043 061 ,도서관 박물관 ,박물관,0
"나머지가 가장 큰 것을 찾아 기호를 써보세요 name0 = number0 / number1, name1 = number2 / number3, name2 = number4 / number5, name3 = number6 / number7","[ '(name0)' , '(name1)' , '(name2)' , '(name3)' ] [ [ number0 % number1 , number2 % number3 , number4 % number5 , number6 % number7 ].index( max( [514%74 , 401%44 , 538%21 , 996%38 ] ) ) ]","나머지가 가장 큰 것을 찾아 기호를 써보세요 name0 = number0 / number1, name1 = number2 / number3, name2 = number4 / number5, name3 = number6 / number7","[ '(name0)' , '(name1)' , '(name2)' , '(name3)' ] [ [ number0 % number1 , number2 % number3 , number4 % number5 , number6 % number7 ].index( max( [514%74 , 401%44 , 538%21 , 996%38 ] ) ) ]",514 74 401 44 538 21 996 38 ,(가) (나) (다) (라) ,(가),0
name0이는 number0쪽인 소설책을 모두 읽으려고 합니다. 하루에 number1쪽씩 읽으면 다 읽는데 모두 며칠이 걸리는지 구해 보세요.,number0 // number1 + 1,name0이는 number0쪽인 소설책을 모두 읽으려고 합니다. 하루에 number1쪽씩 읽으면 다 읽는데 모두 며칠이 걸리는지 구해 보세요.,number0 // number1 + 1,479 20 ,정국 ,24,1 (+1 상수)
name0 number0개를 한 상자에 number1개씩 담으려고 합니다. name1를 모두 담으려면 상자는 적어도 몇 개 필요한가요?,number0 // number1 + 1,name0 number0개를 한 상자에 number1개씩 담으려고 합니다. name1를 모두 담으려면 상자는 적어도 몇 개 필요한가요?,number0 // number1 + 1,836 97 ,토마토 ,9,1 (+1 상수)
유졍이는 number0 의 몫을 number1라고 어림하였습니다. 실제로 계산했을 때의 몫과 name0이가 어림한 몫의 차는 얼마인지 구해보세요.,math.floor( number0 ) - number1,유졍이는 number0 의 몫을 number1라고 어림하였습니다. 실제로 계산했을 때의 몫과 name0이가 어림한 몫의 차는 얼마인지 구해보세요.,math.floor( number0 ) - number1,293/69 2 ,유정 ,2,0
"몫이 더 큰 것의 기호를 써보세요 name0 = number0 / number1, name1 = number2 / number3",'(name0)' if number0 // number1 > number2 // number3 else '(name1)',"몫이 더 큰 것의 기호를 써보세요 name0 = number0 / number1, name1 = number2 / number3",'(name0)' if number0 // number1 > number2 // number3 else '(name1)',798 14 448 28 ,(가) (나) ,(가),0
name0/number0 의 몫은 number1이고 나머지는 name1라 할 때 name2에 들어갈 수 있는 수 중에서 가장 큰 수를 구하시오,number0 * number1 + 38,name0/number0 의 몫은 number1이고 나머지는 name1라 할 때 name2에 들어갈 수 있는 수 중에서 가장 큰 수를 구하시오,number0 * number1 + 38,39 3 ,A B ,155,0
"name0number0 number1, number2, number3, number4, number5, name1, number6에서 규칙을 찾아 name2에 알맞은 수를 구해보세요.",number5 * ( number2 / number1 ),"name0number0 number1, number2, number3, number4, number5, name1, number6에서 규칙을 찾아 name2에 알맞은 수를 구해보세요.",number5 * ( number2 / number1 ),10 2 12 72 432 2592 93312 ,X 배 배 ,15552,0
어떤 자연수를 number0로 나눌 때 나올 수 있는 나머지 중에서 가장 큰 수와 어떤 자연수를 number1로 나눌 때 나올 수 있는 나머지 중에서 가장 큰 수의 합을 구해 보세요.,( number0 - 1 ) + ( number1 - 1 ),어떤 자연수를 number0로 나눌 때 나올 수 있는 나머지 중에서 가장 큰 수와 어떤 자연수를 number1로 나눌 때 나올 수 있는 나머지 중에서 가장 큰 수의 합을 구해 보세요.,( number0 - 1 ) + ( number1 - 1 ),41 48 ,,87,0
